0.02.864.567 I slot print_timing: id 63 | task 0 | prompt eval time =      17.12 ms /     8 tokens (    2.14 ms per token,   467.37 tokens per second)
0.40.924.045 I slot print_timing: id 13 | task 710 |        eval time =   11210.15 ms /   256 tokens (   43.79 ms per token,    22.84 tokens per second)
0.40.924.046 I slot print_timing: id 13 | task 710 |       total time =   11425.33 ms /  1280 tokens
0.40.924.046 I slot print_timing: id 13 | task 710 |    graphs reused =        739
0.40.924.622 I slot print_timing: id 14 | task 689 | prompt eval time =     215.26 ms /  1024 tokens (    0.21 ms per token,  4757.04 tokens per second)
0.40.924.625 I slot print_timing: id 14 | task 689 |        eval time =   11210.23 ms /   256 tokens (   43.79 ms per token,    22.84 tokens per second)
0.40.924.626 I slot print_timing: id 14 | task 689 |       total time =   11425.49 ms /  1280 tokens
0.40.924.626 I slot print_timing: id 14 | task 689 |    graphs reused =        739
0.40.933.614 I slot print_timing: id 39 | task 678 | n_decoded =    252, tg =  24.46 t/s, tg_3s =  24.88 t/s
0.40.933.965 I slot print_timing: id 40 | task 681 | n_decoded =    252, tg =  24.46 t/s, tg_3s =  24.88 t/s
0.40.934.311 I slot print_timing: id 41 | task 683 | n_decoded =    252, tg =  24.46 t/s, tg_3s =  24.88 t/s
0.40.934.678 I slot print_timing: id 42 | task 673 | n_decoded =    252, tg =  24.46 t/s, tg_3s =  24.88 t/s
0.40.935.033 I slot print_timing: id 43 | task 684 | n_decoded =    252, tg =  24.46 t/s, tg_3s =  24.88 t/s
0.40.935.392 I slot print_timing: id 44 | task 682 | n_decoded =    252, tg =  24.46 t/s, tg_3s =  24.88 t/s
0.40.935.766 I slot print_timing: id 45 | task 662 | n_decoded =    252, tg =  24.46 t/s, tg_3s =  24.88 t/s
0.40.936.173 I slot print_timing: id 46 | task 677 | n_decoded =    252, tg =  24.46 t/s, tg_3s =  24.88 t/s
0.40.954.009 I slot print_timing: id 15 | task 705 | prompt eval time =     440.18 ms /  1024 tokens (    0.43 ms per token,  2326.33 tokens per second)
0.40.954.016 I slot print_timing: id 15 | task 705 |        eval time =   11014.25 ms /   256 tokens (   43.02 ms per token,    23.24 tokens per second)
0.40.954.017 I slot print_timing: id 15 | task 705 |       total time =   11454.43 ms /  1280 tokens
0.40.954.018 I slot print_timing: id 15 | task 705 |    graphs reused =        739
0.40.954.593 I slot print_timing: id 16 | task 704 | prompt eval time =     225.50 ms /  1024 tokens (    0.22 ms per token,  4541.02 tokens per second)
0.40.954.597 I slot print_timing: id 16 | task 704 |        eval time =   11014.37 ms /   256 tokens (   43.02 ms per token,    23.24 tokens per second)
0.40.954.598 I slot print_timing: id 16 | task 704 |       total time =   11239.87 ms /  1280 tokens
0.40.954.599 I slot print_timing: id 16 | task 704 |    graphs reused =        739
0.40.955.161 I slot print_timing: id 17 | task 716 | prompt eval time =     225.53 ms /  1024 tokens (    0.22 ms per token,  4540.34 tokens per second)
0.40.955.164 I slot print_timing: id 17 | task 716 |        eval time =   11014.45 ms /   256 tokens (   43.03 ms per token,    23.24 tokens per second)
0.40.955.164 I slot print_timing: id 17 | task 716 |       total time =   11239.98 ms /  1280 tokens
0.40.955.165 I slot print_timing: id 17 | task 716 |    graphs reused =        739
0.40.955.724 I slot print_timing: id 18 | task 707 | prompt eval time =     225.59 ms /  1024 tokens (    0.22 ms per token,  4539.31 tokens per second)
0.40.955.726 I slot print_timing: id 18 | task 707 |        eval time =   11014.52 ms /   256 tokens (   43.03 ms per token,    23.24 tokens per second)
0.40.955.727 I slot print_timing: id 18 | task 707 |       total time =   11240.10 ms /  1280 tokens
0.40.955.728 I slot print_timing: id 18 | task 707 |    graphs reused =        739
0.40.956.277 I slot print_timing: id 19 | task 702 | prompt eval time =     225.64 ms /  1024 tokens (    0.22 ms per token,  4538.24 tokens per second)
0.40.956.280 I slot print_timing: id 19 | task 702 |        eval time =   11014.57 ms /   256 tokens (   43.03 ms per token,    23.24 tokens per second)
0.40.956.281 I slot print_timing: id 19 | task 702 |       total time =   11240.20 ms /  1280 tokens
0.40.956.281 I slot print_timing: id 19 | task 702 |    graphs reused =        739
0.40.956.811 I slot print_timing: id 20 | task 706 | prompt eval time =     225.71 ms /  1024 tokens (    0.22 ms per token,  4536.82 tokens per second)
0.40.956.813 I slot print_timing: id 20 | task 706 |        eval time =   11014.61 ms /   256 tokens (   43.03 ms per token,    23.24 tokens per second)
0.40.956.814 I slot print_timing: id 20 | task 706 |       total time =   11240.32 ms /  1280 tokens
0.40.956.815 I slot print_timing: id 20 | task 706 |    graphs reused =        739
0.40.957.368 I slot print_timing: id 21 | task 692 | prompt eval time =     225.76 ms /  1024 tokens (    0.22 ms per token,  4535.71 tokens per second)
0.40.957.371 I slot print_timing: id 21 | task 692 |        eval time =   11014.67 ms /   256 tokens (   43.03 ms per token,    23.24 tokens per second)
0.40.957.372 I slot print_timing: id 21 | task 692 |       total time =   11240.44 ms /  1280 tokens
0.40.957.372 I slot print_timing: id 21 | task 692 |    graphs reused =        739
0.40.957.928 I slot print_timing: id 22 | task 696 | prompt eval time =     225.84 ms /  1024 tokens (    0.22 ms per token,  4534.26 tokens per second)
0.40.957.931 I slot print_timing: id 22 | task 696 |        eval time =   11014.74 ms /   256 tokens (   43.03 ms per token,    23.24 tokens per second)
0.40.957.932 I slot print_timing: id 22 | task 696 |       total time =   11240.58 ms /  1280 tokens
0.40.957.932 I slot print_timing: id 22 | task 696 |    graphs reused =        739
0.40.966.613 I slot print_timing: id 47 | task 671 | n_decoded =    252, tg =  24.94 t/s, tg_3s =  24.93 t/s
0.40.966.957 I slot print_timing: id 48 | task 670 | n_decoded =    252, tg =  24.94 t/s, tg_3s =  24.93 t/s
0.40.967.300 I slot print_timing: id 49 | task 676 | n_decoded =    252, tg =  24.94 t/s, tg_3s =  24.93 t/s
0.40.967.649 I slot print_timing: id 50 | task 674 | n_decoded =    252, tg =  24.94 t/s, tg_3s =  24.93 t/s
0.40.968.002 I slot print_timing: id 51 | task 666 | n_decoded =    252, tg =  24.94 t/s, tg_3s =  24.93 t/s
0.40.968.335 I slot print_timing: id 52 | task 661 | n_decoded =    252, tg =  24.94 t/s, tg_3s =  24.93 t/s
0.40.968.692 I slot print_timing: id 53 | task 665 | n_decoded =    252, tg =  24.94 t/s, tg_3s =  24.93 t/s
0.40.969.034 I slot print_timing: id 54 | task 669 | n_decoded =    252, tg =  24.94 t/s, tg_3s =  24.93 t/s
0.40.983.062 I slot print_timing: id 23 | task 695 | prompt eval time =     450.95 ms /  1024 tokens (    0.44 ms per token,  2270.75 tokens per second)
0.40.983.066 I slot print_timing: id 23 | task 695 |        eval time =   10814.31 ms /   256 tokens (   42.24 ms per token,    23.67 tokens per second)
0.40.983.067 I slot print_timing: id 23 | task 695 |       total time =   11265.27 ms /  1280 tokens
0.40.983.068 I slot print_timing: id 23 | task 695 |    graphs reused =        739
0.40.983.618 I slot print_timing: id 24 | task 703 | prompt eval time =     225.71 ms /  1024 tokens (    0.22 ms per token,  4536.77 tokens per second)
0.40.983.621 I slot print_timing: id 24 | task 703 |        eval time =   10814.39 ms /   256 tokens (   42.24 ms per token,    23.67 tokens per second)
0.40.983.622 I slot print_timing: id 24 | task 703 |       total time =   11040.10 ms /  1280 tokens
0.40.983.622 I slot print_timing: id 24 | task 703 |    graphs reused =        739
0.40.984.151 I slot print_timing: id 25 | task 699 | prompt eval time =     225.76 ms /  1024 tokens (    0.22 ms per token,  4535.81 tokens per second)
0.40.984.155 I slot print_timing: id 25 | task 699 |        eval time =   10814.42 ms /   256 tokens (   42.24 ms per token,    23.67 tokens per second)
0.40.984.155 I slot print_timing: id 25 | task 699 |       total time =   11040.18 ms /  1280 tokens
0.40.984.156 I slot print_timing: id 25 | task 699 |    graphs reused =        739
0.40.984.684 I slot print_timing: id 26 | task 694 | prompt eval time =     225.82 ms /  1024 tokens (    0.22 ms per token,  4534.67 tokens per second)
0.40.984.686 I slot print_timing: id 26 | task 694 |        eval time =   10814.48 ms /   256 tokens (   42.24 ms per token,    23.67 tokens per second)
0.40.984.687 I slot print_timing: id 26 | task 694 |       total time =   11040.30 ms /  1280 tokens
0.40.984.688 I slot print_timing: id 26 | task 694 |    graphs reused =        739
0.40.985.195 I slot print_timing: id 27 | task 697 | prompt eval time =     225.89 ms /  1024 tokens (    0.22 ms per token,  4533.22 tokens per second)
0.40.985.197 I slot print_timing: id 27 | task 697 |        eval time =   10814.49 ms /   256 tokens (   42.24 ms per token,    23.67 tokens per second)
0.40.985.198 I slot print_timing: id 27 | task 697 |       total time =   11040.38 ms /  1280 tokens
0.40.985.198 I slot print_timing: id 27 | task 697 |    graphs reused =        739
0.40.985.723 I slot print_timing: id 28 | task 693 | prompt eval time =     225.98 ms /  1024 tokens (    0.22 ms per token,  4531.45 tokens per second)
0.40.985.726 I slot print_timing: id 28 | task 693 |        eval time =   10814.51 ms /   256 tokens (   42.24 ms per token,    23.67 tokens per second)
0.40.985.727 I slot print_timing: id 28 | task 693 |       total time =   11040.49 ms /  1280 tokens
0.40.985.727 I slot print_timing: id 28 | task 693 |    graphs reused =        739
0.40.986.237 I slot print_timing: id 29 | task 690 | prompt eval time =     226.06 ms /  1024 tokens (    0.22 ms per token,  4529.81 tokens per second)
0.40.986.239 I slot print_timing: id 29 | task 690 |        eval time =   10814.52 ms /   256 tokens (   42.24 ms per token,    23.67 tokens per second)
0.40.986.240 I slot print_timing: id 29 | task 690 |       total time =   11040.58 ms /  1280 tokens
0.40.986.240 I slot print_timing: id 29 | task 690 |    graphs reused =        739
0.40.986.753 I slot print_timing: id 30 | task 688 | prompt eval time =     226.12 ms /  1024 tokens (    0.22 ms per token,  4528.53 tokens per second)
0.40.986.756 I slot print_timing: id 30 | task 688 |        eval time =   10814.55 ms /   256 tokens (   42.24 ms per token,    23.67 tokens per second)
0.40.986.757 I slot print_timing: id 30 | task 688 |       total time =   11040.67 ms /  1280 tokens
0.40.986.757 I slot print_timing: id 30 | task 688 |    graphs reused =        739
0.41.008.164 I slot print_timing: id 31 | task 691 | prompt eval time =     450.66 ms /  1024 tokens (    0.44 ms per token,  2272.23 tokens per second)
0.41.008.169 I slot print_timing: id 31 | task 691 |        eval time =   10610.99 ms /   256 tokens (   41.45 ms per token,    24.13 tokens per second)
0.41.008.170 I slot print_timing: id 31 | task 691 |       total time =   11061.65 ms /  1280 tokens
0.41.008.171 I slot print_timing: id 31 | task 691 |    graphs reused =        739
0.41.008.714 I slot print_timing: id 32 | task 701 | prompt eval time =     225.11 ms /  1024 tokens (    0.22 ms per token,  4548.87 tokens per second)
0.41.008.717 I slot print_timing: id 32 | task 701 |        eval time =   10611.05 ms /   256 tokens (   41.45 ms per token,    24.13 tokens per second)
0.41.008.718 I slot print_timing: id 32 | task 701 |       total time =   10836.16 ms /  1280 tokens
0.41.008.719 I slot print_timing: id 32 | task 701 |    graphs reused =        739
0.41.009.230 I slot print_timing: id 33 | task 687 | prompt eval time =     225.08 ms /  1024 tokens (    0.22 ms per token,  4549.47 tokens per second)
0.41.009.233 I slot print_timing: id 33 | task 687 |        eval time =   10611.08 ms /   256 tokens (   41.45 ms per token,    24.13 tokens per second)
0.41.009.233 I slot print_timing: id 33 | task 687 |       total time =   10836.16 ms /  1280 tokens
0.41.009.234 I slot print_timing: id 33 | task 687 |    graphs reused =        739
0.41.009.738 I slot print_timing: id 34 | task 686 | prompt eval time =     225.15 ms /  1024 tokens (    0.22 ms per token,  4548.16 tokens per second)
0.41.009.741 I slot print_timing: id 34 | task 686 |        eval time =   10611.08 ms /   256 tokens (   41.45 ms per token,    24.13 tokens per second)
0.41.009.741 I slot print_timing: id 34 | task 686 |       total time =   10836.23 ms /  1280 tokens
0.41.009.742 I slot print_timing: id 34 | task 686 |    graphs reused =        739
0.41.010.235 I slot print_timing: id 35 | task 675 | prompt eval time =     225.23 ms /  1024 tokens (    0.22 ms per token,  4546.46 tokens per second)
0.41.010.238 I slot print_timing: id 35 | task 675 |        eval time =   10611.07 ms /   256 tokens (   41.45 ms per token,    24.13 tokens per second)
0.41.010.238 I slot print_timing: id 35 | task 675 |       total time =   10836.30 ms /  1280 tokens
0.41.010.239 I slot print_timing: id 35 | task 675 |    graphs reused =        739
0.41.010.748 I slot print_timing: id 36 | task 685 | prompt eval time =     225.31 ms /  1024 tokens (    0.22 ms per token,  4544.95 tokens per second)
0.41.010.751 I slot print_timing: id 36 | task 685 |        eval time =   10611.09 ms /   256 tokens (   41.45 ms per token,    24.13 tokens per second)
0.41.010.751 I slot print_timing: id 36 | task 685 |       total time =   10836.39 ms /  1280 tokens
0.41.010.752 I slot print_timing: id 36 | task 685 |    graphs reused =        739
0.41.011.232 I slot print_timing: id 37 | task 680 | prompt eval time =     225.36 ms /  1024 tokens (    0.22 ms per token,  4543.82 tokens per second)
0.41.011.235 I slot print_timing: id 37 | task 680 |        eval time =   10611.08 ms /   256 tokens (   41.45 ms per token,    24.13 tokens per second)
0.41.011.235 I slot print_timing: id 37 | task 680 |       total time =   10836.44 ms /  1280 tokens
0.41.011.236 I slot print_timing: id 37 | task 680 |    graphs reused =        739
0.41.011.723 I slot print_timing: id 38 | task 679 | prompt eval time =     225.45 ms /  1024 tokens (    0.22 ms per token,  4542.09 tokens per second)
0.41.011.726 I slot print_timing: id 38 | task 679 |        eval time =   10611.07 ms /   256 tokens (   41.45 ms per token,    24.13 tokens per second)
0.41.011.727 I slot print_timing: id 38 | task 679 |       total time =   10836.51 ms /  1280 tokens
0.41.011.728 I slot print_timing: id 38 | task 679 |    graphs reused =        739
0.41.017.205 I slot print_timing: id 55 | task 672 | n_decoded =    253, tg =  25.51 t/s, tg_3s =  25.20 t/s
0.41.017.526 I slot print_timing: id 56 | task 668 | n_decoded =    253, tg =  25.51 t/s, tg_3s =  25.20 t/s
0.41.017.839 I slot print_timing: id 57 | task 667 | n_decoded =    253, tg =  25.51 t/s, tg_3s =  25.20 t/s
0.41.018.157 I slot print_timing: id 58 | task 663 | n_decoded =    253, tg =  25.52 t/s, tg_3s =  25.20 t/s
0.41.018.477 I slot print_timing: id 59 | task 664 | n_decoded =    253, tg =  25.52 t/s, tg_3s =  25.21 t/s
0.41.018.787 I slot print_timing: id 60 | task 660 | n_decoded =    253, tg =  25.52 t/s, tg_3s =  25.21 t/s
0.41.019.102 I slot print_timing: id 61 | task 658 | n_decoded =    253, tg =  25.52 t/s, tg_3s =  25.21 t/s
0.41.019.420 I slot print_timing: id 62 | task 659 | n_decoded =    253, tg =  25.52 t/s, tg_3s =  25.21 t/s
0.41.029.436 I slot print_timing: id 39 | task 678 | prompt eval time =     454.61 ms /  1024 tokens (    0.44 ms per token,  2252.50 tokens per second)
0.41.029.441 I slot print_timing: id 39 | task 678 |        eval time =   10399.18 ms /   256 tokens (   40.62 ms per token,    24.62 tokens per second)
0.41.029.441 I slot print_timing: id 39 | task 678 |       total time =   10853.79 ms /  1280 tokens
0.41.029.443 I slot print_timing: id 39 | task 678 |    graphs reused =        739
0.41.029.920 I slot print_timing: id 40 | task 681 | prompt eval time =     229.76 ms /  1024 tokens (    0.22 ms per token,  4456.77 tokens per second)
0.41.029.923 I slot print_timing: id 40 | task 681 |        eval time =   10399.17 ms /   256 tokens (   40.62 ms per token,    24.62 tokens per second)
0.41.029.924 I slot print_timing: id 40 | task 681 |       total time =   10628.93 ms /  1280 tokens
0.41.029.924 I slot print_timing: id 40 | task 681 |    graphs reused =        739
0.41.030.378 I slot print_timing: id 41 | task 683 | prompt eval time =     229.80 ms /  1024 tokens (    0.22 ms per token,  4456.09 tokens per second)
0.41.030.381 I slot print_timing: id 41 | task 683 |        eval time =   10399.14 ms /   256 tokens (   40.62 ms per token,    24.62 tokens per second)
0.41.030.382 I slot print_timing: id 41 | task 683 |       total time =   10628.94 ms /  1280 tokens
0.41.030.382 I slot print_timing: id 41 | task 683 |    graphs reused =        739
0.41.030.858 I slot print_timing: id 42 | task 673 | prompt eval time =     229.84 ms /  1024 tokens (    0.22 ms per token,  4455.31 tokens per second)
0.41.030.862 I slot print_timing: id 42 | task 673 |        eval time =   10399.13 ms /   256 tokens (   40.62 ms per token,    24.62 tokens per second)
0.41.030.863 I slot print_timing: id 42 | task 673 |       total time =   10628.96 ms /  1280 tokens
0.41.030.863 I slot print_timing: id 42 | task 673 |    graphs reused =        739
0.41.031.315 I slot print_timing: id 43 | task 684 | prompt eval time =     229.91 ms /  1024 tokens (    0.22 ms per token,  4453.97 tokens per second)
0.41.031.318 I slot print_timing: id 43 | task 684 |        eval time =   10399.09 ms /   256 tokens (   40.62 ms per token,    24.62 tokens per second)
0.41.031.319 I slot print_timing: id 43 | task 684 |       total time =   10629.00 ms /  1280 tokens
0.41.031.319 I slot print_timing: id 43 | task 684 |    graphs reused =        739
0.41.031.780 I slot print_timing: id 44 | task 682 | prompt eval time =     229.97 ms /  1024 tokens (    0.22 ms per token,  4452.66 tokens per second)
0.41.031.782 I slot print_timing: id 44 | task 682 |        eval time =   10399.05 ms /   256 tokens (   40.62 ms per token,    24.62 tokens per second)
0.41.031.783 I slot print_timing: id 44 | task 682 |       total time =   10629.02 ms /  1280 tokens
0.41.031.784 I slot print_timing: id 44 | task 682 |    graphs reused =        739
0.41.032.231 I slot print_timing: id 45 | task 662 | prompt eval time =     230.03 ms /  1024 tokens (    0.22 ms per token,  4451.63 tokens per second)
0.41.032.234 I slot print_timing: id 45 | task 662 |        eval time =   10399.00 ms /   256 tokens (   40.62 ms per token,    24.62 tokens per second)
0.41.032.235 I slot print_timing: id 45 | task 662 |       total time =   10629.03 ms /  1280 tokens
0.41.032.236 I slot print_timing: id 45 | task 662 |    graphs reused =        739
0.41.032.695 I slot print_timing: id 46 | task 677 | prompt eval time =     230.09 ms /  1024 tokens (    0.22 ms per token,  4450.45 tokens per second)
0.41.032.698 I slot print_timing: id 46 | task 677 |        eval time =   10398.96 ms /   256 tokens (   40.62 ms per token,    24.62 tokens per second)
0.41.032.699 I slot print_timing: id 46 | task 677 |       total time =   10629.05 ms /  1280 tokens
0.41.032.699 I slot print_timing: id 46 | task 677 |    graphs reused =        739
0.41.046.814 I slot print_timing: id 47 | task 671 | prompt eval time =     458.96 ms /  1024 tokens (    0.45 ms per token,  2231.14 tokens per second)
0.41.046.820 I slot print_timing: id 47 | task 671 |        eval time =   10183.78 ms /   256 tokens (   39.78 ms per token,    25.14 tokens per second)
0.41.046.821 I slot print_timing: id 47 | task 671 |       total time =   10642.74 ms /  1280 tokens
0.41.046.822 I slot print_timing: id 47 | task 671 |    graphs reused =        739
0.41.047.281 I slot print_timing: id 48 | task 670 | prompt eval time =     229.46 ms /  1024 tokens (    0.22 ms per token,  4462.63 tokens per second)
0.41.047.285 I slot print_timing: id 48 | task 670 |        eval time =   10183.76 ms /   256 tokens (   39.78 ms per token,    25.14 tokens per second)
0.41.047.285 I slot print_timing: id 48 | task 670 |       total time =   10413.22 ms /  1280 tokens
0.41.047.286 I slot print_timing: id 48 | task 670 |    graphs reused =        739
0.41.047.731 I slot print_timing: id 49 | task 676 | prompt eval time =     229.51 ms /  1024 tokens (    0.22 ms per token,  4461.64 tokens per second)
0.41.047.734 I slot print_timing: id 49 | task 676 |        eval time =   10183.72 ms /   256 tokens (   39.78 ms per token,    25.14 tokens per second)
0.41.047.735 I slot print_timing: id 49 | task 676 |       total time =   10413.23 ms /  1280 tokens
0.41.047.736 I slot print_timing: id 49 | task 676 |    graphs reused =        739
0.41.048.167 I slot print_timing: id 50 | task 674 | prompt eval time =     229.57 ms /  1024 tokens (    0.22 ms per token,  4460.42 tokens per second)
0.41.048.170 I slot print_timing: id 50 | task 674 |        eval time =   10183.66 ms /   256 tokens (   39.78 ms per token,    25.14 tokens per second)
0.41.048.171 I slot print_timing: id 50 | task 674 |       total time =   10413.24 ms /  1280 tokens
0.41.048.171 I slot print_timing: id 50 | task 674 |    graphs reused =        739
0.41.048.618 I slot print_timing: id 51 | task 666 | prompt eval time =     229.65 ms /  1024 tokens (    0.22 ms per token,  4458.90 tokens per second)
0.41.048.621 I slot print_timing: id 51 | task 666 |        eval time =   10183.61 ms /   256 tokens (   39.78 ms per token,    25.14 tokens per second)
0.41.048.622 I slot print_timing: id 51 | task 666 |       total time =   10413.27 ms /  1280 tokens
0.41.048.623 I slot print_timing: id 51 | task 666 |    graphs reused =        739
0.41.049.034 I slot print_timing: id 52 | task 661 | prompt eval time =     229.74 ms /  1024 tokens (    0.22 ms per token,  4457.29 tokens per second)
0.41.049.037 I slot print_timing: id 52 | task 661 |        eval time =   10183.52 ms /   256 tokens (   39.78 ms per token,    25.14 tokens per second)
0.41.049.038 I slot print_timing: id 52 | task 661 |       total time =   10413.26 ms /  1280 tokens
0.41.049.039 I slot print_timing: id 52 | task 661 |    graphs reused =        739
0.41.049.465 I slot print_timing: id 53 | task 665 | prompt eval time =     229.78 ms /  1024 tokens (    0.22 ms per token,  4456.48 tokens per second)
0.41.049.468 I slot print_timing: id 53 | task 665 |        eval time =   10183.48 ms /   256 tokens (   39.78 ms per token,    25.14 tokens per second)
0.41.049.469 I slot print_timing: id 53 | task 665 |       total time =   10413.26 ms /  1280 tokens
0.41.049.469 I slot print_timing: id 53 | task 665 |    graphs reused =        739
0.41.049.885 I slot print_timing: id 54 | task 669 | prompt eval time =     229.82 ms /  1024 tokens (    0.22 ms per token,  4455.74 tokens per second)
0.41.049.888 I slot print_timing: id 54 | task 669 |        eval time =   10183.38 ms /   256 tokens (   39.78 ms per token,    25.14 tokens per second)
0.41.049.889 I slot print_timing: id 54 | task 669 |       total time =   10413.20 ms /  1280 tokens
0.41.049.890 I slot print_timing: id 54 | task 669 |    graphs reused =        739
0.41.052.626 I slot print_timing: id 63 | task 719 | n_decoded =    254, tg =  25.66 t/s, tg_3s =  25.56 t/s
0.41.059.868 I slot print_timing: id 55 | task 672 | prompt eval time =     463.96 ms /  1024 tokens (    0.45 ms per token,  2207.06 tokens per second)
0.41.059.873 I slot print_timing: id 55 | task 672 |        eval time =    9958.79 ms /   256 tokens (   38.90 ms per token,    25.71 tokens per second)
0.41.059.874 I slot print_timing: id 55 | task 672 |       total time =   10422.76 ms /  1280 tokens
0.41.059.875 I slot print_timing: id 55 | task 672 |    graphs reused =        739
0.41.060.297 I slot print_timing: id 56 | task 668 | prompt eval time =     234.72 ms /  1024 tokens (    0.23 ms per token,  4362.72 tokens per second)
0.41.060.301 I slot print_timing: id 56 | task 668 |        eval time =    9958.73 ms /   256 tokens (   38.90 ms per token,    25.71 tokens per second)
0.41.060.301 I slot print_timing: id 56 | task 668 |       total time =   10193.44 ms /  1280 tokens
0.41.060.302 I slot print_timing: id 56 | task 668 |    graphs reused =        739
0.41.060.731 I slot print_timing: id 57 | task 667 | prompt eval time =     234.76 ms /  1024 tokens (    0.23 ms per token,  4361.90 tokens per second)
0.41.060.735 I slot print_timing: id 57 | task 667 |        eval time =    9958.68 ms /   256 tokens (   38.90 ms per token,    25.71 tokens per second)
0.41.060.736 I slot print_timing: id 57 | task 667 |       total time =   10193.44 ms /  1280 tokens
0.41.060.736 I slot print_timing: id 57 | task 667 |    graphs reused =        739
0.41.061.155 I slot print_timing: id 58 | task 663 | prompt eval time =     234.82 ms /  1024 tokens (    0.23 ms per token,  4360.82 tokens per second)
0.41.061.158 I slot print_timing: id 58 | task 663 |        eval time =    9958.60 ms /   256 tokens (   38.90 ms per token,    25.71 tokens per second)
0.41.061.159 I slot print_timing: id 58 | task 663 |       total time =   10193.42 ms /  1280 tokens
0.41.061.160 I slot print_timing: id 58 | task 663 |    graphs reused =        739
0.41.061.584 I slot print_timing: id 59 | task 664 | prompt eval time =     234.88 ms /  1024 tokens (    0.23 ms per token,  4359.77 tokens per second)
0.41.061.587 I slot print_timing: id 59 | task 664 |        eval time =    9958.53 ms /   256 tokens (   38.90 ms per token,    25.71 tokens per second)
0.41.061.588 I slot print_timing: id 59 | task 664 |       total time =   10193.41 ms /  1280 tokens
0.41.061.589 I slot print_timing: id 59 | task 664 |    graphs reused =        739
0.41.061.990 I slot print_timing: id 60 | task 660 | prompt eval time =     234.94 ms /  1024 tokens (    0.23 ms per token,  4358.63 tokens per second)
0.41.061.993 I slot print_timing: id 60 | task 660 |        eval time =    9958.45 ms /   256 tokens (   38.90 ms per token,    25.71 tokens per second)
0.41.061.994 I slot print_timing: id 60 | task 660 |       total time =   10193.39 ms /  1280 tokens
0.41.061.995 I slot print_timing: id 60 | task 660 |    graphs reused =        739
0.41.062.397 I slot print_timing: id 61 | task 658 | prompt eval time =     235.00 ms /  1024 tokens (    0.23 ms per token,  4357.45 tokens per second)
0.41.062.400 I slot print_timing: id 61 | task 658 |        eval time =    9958.37 ms /   256 tokens (   38.90 ms per token,    25.71 tokens per second)
0.41.062.401 I slot print_timing: id 61 | task 658 |       total time =   10193.37 ms /  1280 tokens
0.41.062.401 I slot print_timing: id 61 | task 658 |    graphs reused =        739
0.41.062.828 I slot print_timing: id 62 | task 659 | prompt eval time =     235.05 ms /  1024 tokens (    0.23 ms per token,  4356.45 tokens per second)
0.41.062.831 I slot print_timing: id 62 | task 659 |        eval time =    9958.30 ms /   256 tokens (   38.90 ms per token,    25.71 tokens per second)
0.41.062.832 I slot print_timing: id 62 | task 659 |       total time =   10193.35 ms /  1280 tokens
0.41.062.832 I slot print_timing: id 62 | task 659 |    graphs reused =        739
0.41.068.790 I slot print_timing: id 63 | task 719 | prompt eval time =     282.33 ms /  1024 tokens (    0.28 ms per token,  3626.90 tokens per second)
0.41.068.794 I slot print_timing: id 63 | task 719 |        eval time =    9916.56 ms /   256 tokens (   38.74 ms per token,    25.82 tokens per second)
0.41.068.795 I slot print_timing: id 63 | task 719 |       total time =   10198.89 ms /  1280 tokens
0.41.068.796 I slot print_timing: id 63 | task 719 |    graphs reused =        739
0.47.102.146 I slot print_timing: id  0 | task 1043 | n_decoded =    100, tg =  18.67 t/s, tg_3s =  18.66 t/s
0.47.102.529 I slot print_timing: id  1 | task 1046 | n_decoded =    100, tg =  18.67 t/s, tg_3s =  18.67 t/s
0.47.102.888 I slot print_timing: id  2 | task 1042 | n_decoded =    100, tg =  18.67 t/s, tg_3s =  18.67 t/s
0.47.103.251 I slot print_timing: id  3 | task 1049 | n_decoded =    100, tg =  18.67 t/s, tg_3s =  18.67 t/s
0.47.103.636 I slot print_timing: id  4 | task 1037 | n_decoded =    100, tg =  18.67 t/s, tg_3s =  18.67 t/s
0.47.104.009 I slot print_timing: id  5 | task 1033 | n_decoded =    100, tg =  18.67 t/s, tg_3s =  18.67 t/s
0.47.104.385 I slot print_timing: id  6 | task 1048 | n_decoded =    100, tg =  18.67 t/s, tg_3s =  18.67 t/s
0.47.104.774 I slot print_timing: id  7 | task 1039 | n_decoded =    100, tg =  18.67 t/s, tg_3s =  18.67 t/s
0.47.140.124 I slot print_timing: id  8 | task 1047 | n_decoded =    100, tg =  19.32 t/s, tg_3s =  19.32 t/s
0.47.140.511 I slot print_timing: id  9 | task 1038 | n_decoded =    100, tg =  19.32 t/s, tg_3s =  19.32 t/s
0.47.140.881 I slot print_timing: id 10 | task 1045 | n_decoded =    100, tg =  19.32 t/s, tg_3s =  19.32 t/s
0.47.141.255 I slot print_timing: id 11 | task 1026 | n_decoded =    100, tg =  19.32 t/s, tg_3s =  19.32 t/s
0.47.141.637 I slot print_timing: id 12 | task 1028 | n_decoded =    100, tg =  19.32 t/s, tg_3s =  19.32 t/s
0.47.142.010 I slot print_timing: id 13 | task 1041 | n_decoded =    100, tg =  19.32 t/s, tg_3s =  19.32 t/s
0.47.142.386 I slot print_timing: id 14 | task 1017 | n_decoded =    100, tg =  19.32 t/s, tg_3s =  19.32 t/s
0.47.187.606 I slot print_timing: id 15 | task 1034 | n_decoded =    100, tg =  20.02 t/s, tg_3s =  20.02 t/s
